place_id,nome,endereco,latitude,longitude,telefone,horario,website,avaliacao,total_reviews,categoria,status_negocio,google_maps_url,fonte
600a12f6118e3165,CLUBE DE CAMPO ADENICE,"Rodovia Avelino Junior, 361, SP52 KM218, Cruzeiro - SP, 12702, Brasil",-22.5908986,-44.976844,+55 12 99618-7945,Mostrar horário de funcionamento da semana,,"4,4",44,Clube de campo,Aberto · Fecha 18:00,https://www.google.com/maps/place/CLUBE+DE+CAMPO+ADENICE/data=!4m7!3m6!1s0x9df5de9b05890f:0x43ddc4f57f54696b!8m2!3d-22.5908986!4d-44.976844!16s%2Fg%2F1tz72m85!19sChIJD4kFm971nQARa2lUf_XE3UM?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|clube de campo Cruzeiro - SP|associação desportiva classista Cruzeiro - SP
b2e4cbef3ea4f220,Cruzeiro Futebol Clube,"R. Dom Bôsco, 33 - Clube - Centro, Cruzeiro - SP, 12701-250, Brasil",-22.5804488,-44.966048,+55 12 98312-0045,Mostrar horário de funcionamento da semana,cruzeirofutebolclube.com,"4,6",46,Clube,Aberto · Fecha 22:00,https://www.google.com/maps/place/Cruzeiro+Futebol+Clube/data=!4m7!3m6!1s0x9df5d212d2f1f1:0x203d5bb77d9a2be9!8m2!3d-22.5804488!4d-44.966048!16s%2Fg%2F1wj_77nt!19sChIJ8fHSEtL1nQAR6SuafbdbPSA?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|clube de campo Cruzeiro - SP|escolinha de futebol Cruzeiro - SP
9fd875c289361033,Clube de Campo do Sindicato dos Metalúrgicos de Cruzeiro,"Estr. Mun. da Várzea Alegre, 160, Cruzeiro - SP, Brasil",-22.5495321,-45.0242187,,,,"4,5",45,Clube de campo,,https://www.google.com/maps/place/Clube+de+Campo+do+Sindicato+dos+Metal%C3%BArgicos+de+Cruzeiro/data=!4m7!3m6!1s0x94ccb3135aceba1d:0xefdb5653cdf6e6d4!8m2!3d-22.5495321!4d-45.0242187!16s%2Fg%2F11c6pv_6s6!19sChIJHbrOWhOzzJQR1Ob2zVNW2-8?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|clube de campo Cruzeiro - SP
2d76121f91e4f1f6,Cruzeiro Futebol Clube,"Av. Maj. Hermógenes, 340 - Centro, Cruzeiro - SP, 12701-320, Brasil",-22.5768203,-44.9608643,+55 12 3144-2023,Mostrar horário de funcionamento da semana,cruzeirofutebolclube.com,"4,4",44,Clube,Aberto · Fecha 22:00,https://www.google.com/maps/place/Cruzeiro+Futebol+Clube/data=!4m7!3m6!1s0x9df42b1b7b9009:0x74bfc3e58458900!8m2!3d-22.5768203!4d-44.9608643!16s%2Fg%2F1tfh5wxf!19sChIJCZB7Gyv0nQARAIlFWD78Swc?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|clube de campo Cruzeiro - SP|escolinha de futebol Cruzeiro - SP
b8964d93d8900412,CLUBE DE CAMPO E LAZER STIA_CRUZEIRO,"R. Voluntários Paulistas, 26 - Vila Canevari, Cruzeiro - SP, 12710-010, Brasil",-22.571953,-44.954012,,,,,,Clube,,https://www.google.com/maps/place/CLUBE+DE+CAMPO+E+LAZER+STIA_CRUZEIRO/data=!4m7!3m6!1s0x9df700714776f9:0x69ebbe6a1d8b20eb!8m2!3d-22.571953!4d-44.954012!16s%2Fg%2F11wmvnj3ht!19sChIJ-XZHcQD3nQAR6yCLHWq-62k?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|clube de campo Cruzeiro - SP
cc96c3b54663772c,Senzala Clube de Campo,"R. Antonio Ribeiro, 2-256 - Lavrinhas, SP, 12760-000, Brasil",-22.5646454,-44.9140873,+55 12 3146-1500,Mostrar horário de funcionamento da semana,,"4,3",43,Clube de campo,Aberto · Fecha 18:00,https://www.google.com/maps/place/Senzala+Clube+de+Campo/data=!4m7!3m6!1s0x9df13afbd73f2b:0x237192b87709918d!8m2!3d-22.5646454!4d-44.9140873!16s%2Fg%2F11c2nsvg6y!19sChIJKz_X-zrxnQARjZEJd7iScSM?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|clube de campo Cruzeiro - SP
c66fdfd3550e4b8a,Cruzeiro Esporte Clube - Clube Pampulha,"R. das Canárias, 254 - Santa Branca, Belo Horizonte - MG, 31560-050, Brasil",-19.8410851,-43.9699053,+55 31 3492-2964,Mostrar horário de funcionamento da semana,clubesdocruzeiro.com.br,"4,6",46,Clube de futebol,Aberto · Fecha 19:00,https://www.google.com/maps/place/Cruzeiro+Esporte+Clube+-+Clube+Pampulha/data=!4m7!3m6!1s0xa69039bd789551:0x64b7c545e167686d!8m2!3d-19.8410851!4d-43.9699053!16s%2Fg%2F1tg4y23n!19sChIJUZV4vTmQpgARbWhn4UXFt2Q?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|clube de campo Cruzeiro - SP
218f44a194a27267,CDC Cruzeiro Futebol Clube,"R. Irmã Alvim, 606 - Vila Ana Rosa Novaes, Cruzeiro - SP, 12705-010, Brasil",-22.580189,-44.9668694,,,,,,Campo de futebol americano,,https://www.google.com/maps/place/CDC+Cruzeiro+Futebol+Clube/data=!4m7!3m6!1s0x9df5003de35fa5:0x3662486fb4e26d3f!8m2!3d-22.580189!4d-44.9668694!16s%2Fg%2F11vzlkdqks!19sChIJpV_jPQD1nQARP23itG9IYjY?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|clube de campo Cruzeiro - SP
15bbf24aaaf45e2f,Escolinha de futebol Cruzeiro Sementes do Amanhã - Santos FC,"Av. Ana Felicia Mendes, 01 - Chácara do Conde, São Paulo - SP, Brasil",-23.7688251,-46.7034737,+55 11 5924-3862,Mostrar horário de funcionamento da semana,,"4,5",45,Campo de futebol,Aberto · Fecha 17:00,https://www.google.com/maps/place/Escolinha+de+futebol+Cruzeiro+Sementes+do+Amanh%C3%A3+-+Santos+FC/data=!4m7!3m6!1s0x94ce48d138b74d05:0x880bf159012a4776!8m2!3d-23.7688251!4d-46.7034737!16s%2Fg%2F11gd3bkysx!19sChIJBU23ONFIzpQRdkcqAVnxC4g?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|escolinha de futebol Cruzeiro - SP|escola de futebol Cruzeiro - SP
9f12c07d92aebbdf,Escola Oficial Do Cruzeiro,"R. São Nestor, 390 - Vila Mazzei, São Paulo - SP, 02308-205, Brasil",-23.4754683,-46.6004004,+55 11 99012-3473,Mostrar horário de funcionamento da semana,,"4,8",48,Instituição educacional,Aberto · Fecha 17:00,https://www.google.com/maps/place/Escola+Oficial+Do+Cruzeiro/data=!4m7!3m6!1s0x94cef673cbb45407:0xf7d87496f1de5f04!8m2!3d-23.4754683!4d-46.6004004!16s%2Fg%2F11hyn8pv6x!19sChIJB1S0y3P2zpQRBF_e8ZZ02Pc?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|escolinha de futebol Cruzeiro - SP
