place_id,nome,endereco,latitude,longitude,telefone,horario,website,avaliacao,total_reviews,categoria,status_negocio,google_maps_url,fonte
d244fbe13c5df431,Campo da Vila Olimpica,"R. Pres. Castelo Branco, 40 - Vila Sofia, Ferraz de Vasconcelos - SP, 08532-350, Brasil",-23.5383648,-46.3808019,,,,"4,4",44,Campo de futebol,,https://www.google.com/maps/place/Campo+da+Vila+Olimpica/data=!4m7!3m6!1s0x94ce6520338d65eb:0x60271d655b94494d!8m2!3d-23.5383648!4d-46.3808019!16s%2Fg%2F11c809ckf3!19sChIJ62WNMyBlzpQRTUmUW2UdJ2A?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|clube de campo Ferraz de Vasconcelos - SP
18f74e560d11ddaa,Clube de Campo de São Paulo,"Praça Rockford, 28 - Vila Represa, São Paulo - SP, 04826-410, Brasil",-23.7348764,-46.7218602,+55 11 5923-5853,Mostrar horário de funcionamento da semana,clubedecampodesp.com.br,"4,7",47,Clube de campo,Fechado · Abre às 06:00,https://www.google.com/maps/place/Clube+de+Campo+de+S%C3%A3o+Paulo/data=!4m7!3m6!1s0x94ce4ef794ed93ff:0xc2dde65b322b8faa!8m2!3d-23.7348764!4d-46.7218602!16s%2Fg%2F11c2j7p11m!19sChIJ_5PtlPdOzpQRqo8rMlvm3cI?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|clube de campo Ferraz de Vasconcelos - SP
820ead2bc22e66bb,Rotary Clube Ferraz de Vasconcelos,"Av. Brasil, 121 - Vila Correa, Ferraz de Vasconcelos - SP, 08502-000, Brasil",-23.5355936,-46.3566054,+55 11 99257-4323,,rotary.org,"4,3",43,Associação / organização,,https://www.google.com/maps/place/Rotary+Clube+Ferraz+de+Vasconcelos/data=!4m7!3m6!1s0x94ce7ad199fff01f:0xc4835380e49450c7!8m2!3d-23.5355936!4d-46.3566054!16s%2Fg%2F1ydkd23kp!19sChIJH_D_mdF6zpQRx1CU5IBTg8Q?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|clube de campo Ferraz de Vasconcelos - SP|associação desportiva classista Ferraz de Vasconcelos - SP
e5f8c438d6ebaab1,Campo do Castelo,"08503-105,, R. Geraldo Damião da Silva, 200-220 - Jardim do Castelo, Ferraz de Vasconcelos - SP, 08503-105, Brasil",-23.5485505,-46.3584781,,Mostrar horário de funcionamento da semana,,"4,1",41,Campo de futebol,Aberto 24 horas,https://www.google.com/maps/place/Campo+do+Castelo/data=!4m7!3m6!1s0x94ce7ab5e9c3fd1b:0x4b1a7d1b1db8da20!8m2!3d-23.5485505!4d-46.3584781!16s%2Fg%2F11c54n1kc9!19sChIJG_3D6bV6zpQRINq4HRt9Gks?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|clube de campo Ferraz de Vasconcelos - SP
4c03ad2dbd301ed2,Clube de Campo do Castelo,"R. Célso Mantovani, 1 - Interlagos, São Paulo - SP, 04803-240, Brasil",-23.7144051,-46.7154197,+55 11 5668-8849,Mostrar horário de funcionamento da semana,,"4,6",46,Clube de campo,Fechado · Abre às 07:00,https://www.google.com/maps/place/Clube+de+Campo+do+Castelo/data=!4m7!3m6!1s0x94ce4e4d1bcf219d:0x69d94819f15ab570!8m2!3d-23.7144051!4d-46.7154197!16s%2Fg%2F1tdr4ff0!19sChIJnSHPG01OzpQRcLVa8RlI2Wk?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|clube de campo Ferraz de Vasconcelos - SP
311c4abc80867266,Chácara Capixaba,"Rua - Av. Maria Caetano de Abreu, 230 - Jardim Cambiri, Ferraz de Vasconcelos - SP, 08511-010, Brasil",-23.5723381,-46.3590163,+55 11 97610-8293,Mostrar horário de funcionamento da semana,,"4,1",41,Clube esportivo,Fechado · Abre às 10:00,https://www.google.com/maps/place/Ch%C3%A1cara+Capixaba/data=!4m7!3m6!1s0x94ce71afd0adbb3f:0xd8a9b38b1ef5326!8m2!3d-23.5723381!4d-46.3590163!16s%2Fg%2F11fp5mm73y!19sChIJP7ut0K9xzpQRJlPvsTibig0?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|clube de campo Ferraz de Vasconcelos - SP
f8bbc243852fa852,Quadra do Xuxa,"AV Herman Telles Ribeiro, 154 Vl - Vila Romanopolis, Ferraz de Vasconcelos - SP, 08529-100, Brasil",-23.5444089,-46.3705237,+55 11 98404-0081,Mostrar horário de funcionamento da semana,quadradoxuxa.netlify.app,"4,7",47,Treino de futebol,Fechado · Abre às 08:15,https://www.google.com/maps/place/Quadra+do+Xuxa/data=!4m7!3m6!1s0x94ce653058c8ca83:0x256c3559b767cf2!8m2!3d-23.5444089!4d-46.3705237!16s%2Fg%2F11bvt226xd!19sChIJg8rIWDBlzpQR8nx2m1XDVgI?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|escolinha de futebol Ferraz de Vasconcelos - SP|escola de futebol Ferraz de Vasconcelos - SP
7ff356a2bdfe0ec6,Escola de Futebol Leões de Ferraz,"Rua Jacomo Zanchetta, 580 - Sítio Paredao, Ferraz de Vasconcelos - SP, 08501-010, Brasil",-23.5436636,-46.3631162,+55 11 95816-4497,Mostrar horário de funcionamento da semana,,"4,2",42,Escola de esportes,Fechado · Abre às 08:30,https://www.google.com/maps/place/Escola+de+Futebol+Le%C3%B5es+de+Ferraz/data=!4m7!3m6!1s0x94ce6545b74ea8b9:0x4e0e9cb855f926c7!8m2!3d-23.5436636!4d-46.3631162!16s%2Fg%2F11vd8h_mfb!19sChIJuahOt0VlzpQRxyb5VbicDk4?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|escolinha de futebol Ferraz de Vasconcelos - SP|escola de futebol Ferraz de Vasconcelos - SP
92dca2b19d537d50,Chute Inicial Corinthians Ferraz,"Av. Brasil, 754 - Sítio Paredao, Ferraz de Vasconcelos - SP, 08501-000, Brasil",-23.537364,-46.3624579,+55 11 94183-5503,Mostrar horário de funcionamento da semana,instagram.com,"5,0",50,Escola de esportes,Fechado · Abre sáb. às 14:00,https://www.google.com/maps/place/Chute+Inicial+Corinthians+Ferraz/data=!4m7!3m6!1s0x94ce7b0024ec8f69:0xee9e9c4b3b9ae1b!8m2!3d-23.537364!4d-46.3624579!16s%2Fg%2F11w8hjwrl_!19sChIJaY_sJAB7zpQRG665s8Tp6Q4?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|escolinha de futebol Ferraz de Vasconcelos - SP|escola de futebol Ferraz de Vasconcelos - SP
8238a44746f04995,Uze Academia,"Av. Quinze de Novembro, 596 - Centro, Ferraz de Vasconcelos - SP, 08500-405, Brasil",-23.5441724,-46.3640638,+55 11 4676-1416,Mostrar horário de funcionamento da semana,,"4,7",47,Academia,Fechado · Abre às 06:30,https://www.google.com/maps/place/Uze+Academia/data=!4m7!3m6!1s0x94ce653496af91e3:0x5e5e5c504f3643d5!8m2!3d-23.5441724!4d-46.3640638!16s%2Fg%2F11b75jpkyq!19sChIJ45GvljRlzpQR1UM2T1BcXl4?authuser=0&hl=pt-BR&rclk=1,scraper_gmaps|escolinha de natação Ferraz de Vasconcelos - SP|escola de natação Ferraz de Vasconcelos - SP
